Year;Country;Indicator Name;Value;Periodicity;Aggregation method;Unit of measure
1992;Bahrain;Saved any money in the past year (% age 15+);;;;
1992;Bahrain;Value traded excluding top 10 traded companies to total value traded (%);;;;
1992;Bahrain;Working capital financed by banks (%);;;;
1992;China;Account used to receive remittances (% age 15+);;;;
1992;China;Bank cost to income ratio (%);;;;
1992;China;Bank non-performing loans to gross loans (%);;;;
1992;China;Bank return on assets (%, after tax);;;;
1992;China;Depositing/withdrawing at least once in a typical month (% age 15+);;;;
1992;China;External loans and deposits of reporting banks vis-Ã -vis all sectors (% of domestic bank deposits);;;;
1992;China;External loans and deposits of reporting banks vis-Ã -vis the nonbanking sectors (% of domestic bank deposits);;;;
1992;China;Firms using banks to finance working capital (%);;;;
1992;China;Firms whose recent loan application was rejected (%);;;;
1992;China;Insurance company assets to GDP (%);;;;
1992;China;Nonbank financial institutionsâ assets to GDP (%);;;;
1992;China;Outstanding domestic public debt securities to GDP (%);;;;
1992;China;Outstanding international private debt securities to GDP (%);;;;
1992;China;Private credit by deposit money banks and other financial institutions to GDP (%);84.40971;;;
1992;China;Remittance inflows to GDP (%);0.145083;;;
1992;China;Small firms with a bank loan or line of credit (%);;;;
1992;China;Stock market capitalization to GDP (%);;;;
1992;China;Syndicated loan average maturity (years);;;;
1992;China;Total factoring volume to GDP (%);;;;
1992;China;Working capital financed by banks (%);;;;
1992;India;Bank overhead costs to total assets (%);;;;
1992;India;Bank return on assets (%, before tax);;;;
1992;India;Consolidated foreign claims of BIS reporting banks to GDP (%);5.9470849999999995;;;
1992;India;Deposit money bank assets to deposit money bank assets and central bank assets (%);72.12787;;;
1992;India;External loans and deposits of reporting banks vis-Ã -vis the banking sector (% of domestic bank deposits);;;;
1992;India;Global leasing volume to GDP (%);;;;
1992;India;Government bank assets among total bank assets (%);;;;
1992;India;Insurance company assets to GDP (%);;;;
1992;India;Investments financed by banks (%);;;;
1992;India;Loan from an employer in the past year (% age 15+);;;;
1992;India;Market capitalization excluding top 10 companies to total market capitalization (%);;;;
1992;India;Mobile phone used to pay bills (% age 15+);;;;
1992;India;Number of listed companies per 1,000,000 people;3.058373;;;
1992;India;Outstanding domestic private debt securities to GDP (%);;;;
1992;India;Outstanding international private debt securities to GDP (%);;;;
1992;India;Outstanding international public debt securities to GDP (%);;;;
1992;India;Saved at a financial institution in the past year (% age 15+);;;;
1992;India;Syndicated loan issuance volume to GDP (%);;;;
1992;India;Total factoring volume to GDP (%);;;;
1992;Kuwait;Bank non-performing loans to gross loans (%);;;;
1992;Kuwait;Bank regulatory capital to risk-weighted assets (%);;;;
1992;Kuwait;Checks used to make payments (% age 15+);;;;
1992;Kuwait;Consolidated foreign claims of BIS reporting banks to GDP (%);41.85602;;;
1992;Kuwait;External loans and deposits of reporting banks vis-Ã -vis all sectors (% of domestic bank deposits);;;;
1992;Kuwait;Firms using banks to finance working capital (%);;;;
1992;Kuwait;Firms whose recent loan application was rejected (%);;;;
1992;Kuwait;Foreign banks among total banks (%);;;;
1992;Kuwait;Gross portfolio debt liabilities to GDP (%);;;;
1992;Kuwait;Loan from an employer in the past year (% age 15+);;;;
1992;Kuwait;Loans from nonresident banks (net) to GDP (%);;;;
1992;Kuwait;Mobile phone used to pay bills (% age 15+);;;;
1992;Kuwait;Nonbank financial institutionsâ assets to GDP (%);11.99005;;;
1992;Kuwait;Outstanding domestic public debt securities to GDP (%);;;;
1992;Kuwait;Pension fund assets to GDP (%);;;;
1992;Kuwait;Remittance inflows to GDP (%);;;;
1992;Kuwait;Saved using a savings club in the past year (% age 15+);;;;
1992;Kuwait;Syndicated loan issuance volume to GDP (%);;;;
1992;Kuwait;Total factoring volume to GDP (%);;;;
1992;Kuwait;Value of collateral needed for a loan (% of the loan amount);;;;
1992;Oman;Account used for business purposes (% age 15+);;;;
1992;Oman;Account used to receive government payments (% age 15+);;;;
1992;Oman;Bank accounts per 1,000 adults;;;;
1992;Oman;Bank branches per 100,000 adults;;;;
1992;Oman;Bank cost to income ratio (%);;;;
1992;Oman;Bank credit to bank deposits (%);98.33113;;;
1992;Oman;Bank deposits to GDP (%);21.87623;;;
1992;Oman;Bank net interest margin (%);;;;
1992;Oman;Bank non-performing loans to gross loans (%);;;;
1992;Oman;Bank return on assets (%, before tax);;;;
1992;Oman;Central bank assets to GDP (%);0.8128198;;;
1992;Oman;Depositing/withdrawing at least once in a typical month (% age 15+);;;;
1992;Oman;Firms using banks to finance working capital (%);;;;
1992;Oman;Firms with a bank loan or line of credit (%);;;;
1992;Oman;Global leasing volume to GDP (%);;;;
1992;Oman;Gross portfolio equity liabilities to GDP (%);;;;
1992;Oman;Insurance company assets to GDP (%);;;;
1992;Oman;Investments financed by banks (%);;;;
1992;Oman;Loan in the past year (% age 15+);;;;
1992;Oman;Nonfinancial corporate bonds to total bonds and notes outstanding (%);;;;
1992;Oman;Number of listed companies per 1,000,000 people;;;;
1992;Oman;Private credit by deposit money banks and other financial institutions to GDP (%);21.51114;;;
1992;Oman;Remittance inflows to GDP (%);0.31329;;;
1992;Oman;Stock market return (%, year-on-year);;;;
1992;Qatar;5-bank asset concentration;;;;
1992;Qatar;Account used to receive government payments (% age 15+);;;;
1992;Qatar;Bank accounts per 1,000 adults;;;;
1992;Qatar;Bank capital to total assets (%);;;;
1992;Qatar;Bank concentration (%);;;;
1992;Qatar;Bank return on assets (%, after tax);;;;
1992;Qatar;Corporate bond average maturity (years);;;;
1992;Qatar;Credit to government and state-owned enterprises to GDP (%);;;;
1992;Qatar;Electronic payments used to make payments (% age 15+);;;;
1992;Qatar;Loan from family or friends in the past year (% age 15+);;;;
1992;Qatar;Loan in the past year (% age 15+);;;;
1992;Qatar;Mobile phone used to pay bills (% age 15+);;;;
1992;Qatar;Outstanding international public debt securities to GDP (%);;;;
1992;Qatar;Pension fund assets to GDP (%);;;;
1992;Qatar;Private credit by deposit money banks and other financial institutions to GDP (%);65.07976;;;
1992;Qatar;Private credit by deposit money banks to GDP (%);65.07976;;;
1992;Qatar;Provisions to nonperforming loans (%);;;;
1992;Qatar;Remittance inflows to GDP (%);;;;
1992;Qatar;Syndicated loan average maturity (years);;;;
1992;Qatar;Total factoring volume to GDP (%);;;;
1992;Saudi Arabia;Account at a formal financial institution (% age 15+);;;;
1992;Saudi Arabia;Account used to receive government payments (% age 15+);;;;
1992;Saudi Arabia;ATMs per 100,000 adults;;;;
1992;Saudi Arabia;Bank deposits to GDP (%);15.52145;;;
1992;Saudi Arabia;Bank noninterest income to total income (%);;;;
1992;Saudi Arabia;Credit to government and state-owned enterprises to GDP (%);12.19153;;;
1992;Saudi Arabia;Deposit money banks'' assets to GDP (%);28.95008;;;
1992;Saudi Arabia;Depositing/withdrawing at least once in a typical month (% age 15+);;;;
1992;Saudi Arabia;Firms whose recent loan application was rejected (%);;;;
1992;Saudi Arabia;Global leasing volume to GDP (%);;;;
1992;Saudi Arabia;Government bank assets among total bank assets (%);;;;
1992;Saudi Arabia;International debt issues to GDP (%);;;;
1992;Saudi Arabia;Liquid liabilities in millions USD (2000 constant);90367.83;;;
1992;Saudi Arabia;Loan from a private lender in the past year (% age 15+);;;;
1992;Saudi Arabia;Loan from family or friends in the past year (% age 15+);;;;
1992;Saudi Arabia;Loans from nonresident banks (amounts outstanding) to GDP (%);;;;
1992;Saudi Arabia;Mobile phone used to send money (% age 15+);;;;
1992;Saudi Arabia;Outstanding domestic private debt securities to GDP (%);;;;
1992;Saudi Arabia;Private credit by deposit money banks and other financial institutions to GDP (%);50.1372;;;
1992;Saudi Arabia;Remittance inflows to GDP (%);;;;
1992;Saudi Arabia;Saved any money in the past year (% age 15+);;;;
1992;Saudi Arabia;Stock market capitalization to GDP (%);;;;
1992;Saudi Arabia;Total factoring volume to GDP (%);;;;
1993;Bahrain;Account used to receive wages (% age 15+);;;;
1993;Bahrain;Bank concentration (%);;;;
1993;Bahrain;Bank cost to income ratio (%);;;;
1993;Bahrain;Bank lending-deposit spread;7.810967999999999;;;
1993;Bahrain;Bank return on equity (%, after tax);;;;
1993;Bahrain;Credit flows by fintech and bigtech companies to GDP (%);;;;
1993;Bahrain;Debit card (% age 15+);;;;
1993;Bahrain;Depositing/withdrawing at least once in a typical month (% age 15+);;;;
1993;Bahrain;Electronic payments used to make payments (% age 15+);;;;
1993;Bahrain;Firms identifying access to finance as a major constraint (%);;;;
1993;Bahrain;Firms not needing a loan (%);;;;
1993;Bahrain;Foreign bank assets among total bank assets (%);;;;
1993;Bahrain;Gross portfolio debt liabilities to GDP (%);;;;
1993;Bahrain;Gross portfolio equity liabilities to GDP (%);;;;
1993;Bahrain;Investments financed by banks (%);;;;
1993;Bahrain;Life insurance premium volume to GDP (%);0.20279370000000002;;;
1993;Bahrain;Liquid liabilities in millions USD (2000 constant);5083.005;;;
1993;Bahrain;Loan from a financial institution in the past year (% age 15+);;;;
1993;Bahrain;Loan from an employer in the past year (% age 15+);;;;
1993;Bahrain;Loan in the past year (% age 15+);;;;
1993;Bahrain;Mobile phone used to pay bills (% age 15+);;;;
1993;Bahrain;Outstanding international private debt securities to GDP (%);;;;
1993;Bahrain;Outstanding international public debt securities to GDP (%);;;;
1993;Bahrain;Provisions to nonperforming loans (%);;;;
1993;Bahrain;Stock market turnover ratio (%);;;;
1993;Bahrain;Syndicated loan issuance volume to GDP (%);;;;
1993;Bahrain;Value of collateral needed for a loan (% of the loan amount);;;;
1993;China;Bank accounts per 1,000 adults;;;;
1993;China;Bank regulatory capital to risk-weighted assets (%);;;;
1993;China;Bank return on assets (%, after tax);;;;
1993;China;Bank return on assets (%, before tax);;;;
1993;China;Bank Z-score;;;;
1993;China;Banking crisis dummy (1=banking crisis, 0=none);0.0;;;
1993;China;Checks used to make payments (% age 15+);;;;
1993;China;Credit card (% age 15+);;;;
1993;China;Firms with a checking or savings account (%);;;;
1993;China;Foreign bank assets among total bank assets (%);;;;
1993;China;Foreign banks among total banks (%);;;;
1993;China;Global leasing volume to GDP (%);;;;
1993;China;Gross portfolio equity liabilities to GDP (%);;;;
1993;China;Liquid assets to deposits and short term funding (%);;;;
1993;China;Loan from a financial institution in the past year (% age 15+);;;;
1993;China;Loan from a private lender in the past year (% age 15+);;;;
1993;China;Loan from an employer in the past year (% age 15+);;;;
1993;China;Loan from family or friends in the past year (% age 15+);;;;
1993;China;Loans from nonresident banks (amounts outstanding) to GDP (%);2.493416;;;
1993;China;Mobile phone used to pay bills (% age 15+);;;;
1993;China;Mobile phone used to send money (% age 15+);;;;
1993;China;Mutual fund assets to GDP (%);;;;
1993;China;Nonbank financial institutionsâ assets to GDP (%);;;;
1993;China;Nonfinancial corporate bonds to total bonds and notes outstanding (%);;;;
1993;China;Private credit by deposit money banks and other financial institutions to GDP (%);94.98980999999999;;;
1993;China;Stock market capitalization to GDP (%);;;;
1993;India;Account at a formal financial institution (% age 15+);;;;
1993;India;Account used to receive government payments (% age 15+);;;;
1993;India;Bank accounts per 1,000 adults;;;;
1993;India;Bank net interest margin (%);;;;
1993;India;Bank return on assets (%, after tax);;;;
1993;India;Bank return on equity (%, before tax);;;;
1993;India;Checks used to make payments (% age 15+);;;;
1993;India;Credit flows by fintech and bigtech companies to GDP (%);;;;
1993;India;Credit to government and state-owned enterprises to GDP (%);10.67812;;;
1993;India;Debit card (% age 15+);;;;
1993;India;Firms using banks to finance investments (%);;;;
1993;India;Global leasing volume to GDP (%);;;;
1993;India;Gross portfolio debt liabilities to GDP (%);;;;
1993;India;Liquid assets to deposits and short term funding (%);;;;
1993;India;Liquid liabilities in millions USD (2000 constant);188354.2;;;
1993;India;Loans from nonresident banks (amounts outstanding) to GDP (%);2.0379810000000003;;;
1993;India;Market capitalization excluding top 10 companies to total market capitalization (%);;;;
1993;India;Nonfinancial corporate bonds to total bonds and notes outstanding (%);;;;
1993;India;Number of listed companies per 1,000,000 people;3.518424;;;
1993;India;Outstanding international public debt securities to GDP (%);;;;
1993;India;Provisions to nonperforming loans (%);;;;
1993;India;Syndicated loan issuance volume to GDP (%);;;;
1993;India;Total factoring volume to GDP (%);;;;
1993;India;Working capital financed by banks (%);;;;
1993;Kuwait;Account used to receive remittances (% age 15+);;;;
1993;Kuwait;ATMs per 100,000 adults;;;;
1993;Kuwait;Bank capital to total assets (%);;;;
1993;Kuwait;Bank cost to income ratio (%);;;;
1993;Kuwait;Credit flows by fintech and bigtech companies to GDP (%);;;;
1993;Kuwait;Depositing/withdrawing at least once in a typical month (% age 15+);;;;
1993;Kuwait;Domestic credit to private sector (% of GDP);17.1625;;;
1993;Kuwait;Electronic payments used to make payments (% age 15+);;;;
1993;Kuwait;Firms identifying access to finance as a major constraint (%);;;;
1993;Kuwait;Firms using banks to finance investments (%);;;;
1993;Kuwait;Firms whose recent loan application was rejected (%);;;;
1993;Kuwait;Gross portfolio debt assets to GDP (%);;;;
1993;Kuwait;Gross portfolio equity assets to GDP (%);;;;
1993;Kuwait;Loan from a private lender in the past year (% age 15+);;;;
1993;Kuwait;Outstanding domestic private debt securities to GDP (%);;;;
1993;Kuwait;Stock market total value traded to GDP (%);10.8106;;;
1993;Kuwait;Syndicated loan average maturity (years);;;;
1993;Oman;5-bank asset concentration;;;;
1993;Oman;Account used to receive remittances (% age 15+);;;;
1993;Oman;Bank cost to income ratio (%);;;;
1993;Oman;Bank credit to bank deposits (%);100.5013;;;
1993;Oman;Bank regulatory capital to risk-weighted assets (%);;;;
1993;Oman;Bank return on assets (%, before tax);;;;
1993;Oman;Bank return on equity (%, after tax);;;;
1993;Oman;Credit flows by fintech and bigtech companies to GDP (%);;;;
1993;Oman;Depositing/withdrawing at least once in a typical month (% age 15+);;;;
